country_code,year,DP10,DP1X,DT32,DX70,DX90,EMNT,EMXP,EMXT,HTDD,MNPN,MXPN,PRCP,TAVG,TMAX
NG,2012,,,0.0,354.0,311.0,47.5,,112.91666666666667,,,,,84.85,97.69166666666666
NG,2013,,,0.0,351.0,306.0,49.0,,113.15384615384616,,,,,84.7,98.6846153846154
NG,2016,,,0.0,357.0,318.0,59.5,,114.18181818181819,,,,,86.1,98.27272727272727
NG,2017,,,0.0,357.0,319.0,43.0,,113.54545454545455,,,,,83.8,97.81818181818181
NG,2018,,,0.0,346.0,309.0,56.0,,115.22222222222223,0.0,,,,85.3,98.21111111111111
NG,2019,,,0.0,354.0,323.0,53.0,,115.0,,,,,83.8,97.98181818181818
NG,2020,,,0.0,354.0,323.0,46.0,,115.125,,,,,83.94999999999999,97.925
NH,1995,108.0,18.0,,337.0,17.0,,3.39,92.0,,,,74.27,,84.6
NH,1996,120.0,24.0,,330.0,19.0,,6.73,92.0,,,,93.06,,85.1
NH,1997,95.0,19.0,,,,,5.28,,,,,74.03,,
NL,1995,89.0,4.0,47.0,67.0,0.0,14.0,2.76,88.0,5086.0,,,32.98,50.7,57.1
NL,2000,107.0,2.0,25.0,47.0,0.0,20.333333333333332,3.2,89.0,4890.0,,,40.9,51.56666666666666,57.20000000000001
NL,2005,102.0,4.0,42.0,50.0,1.0,7.5,1.16,92.0,5331.0,,,32.85,50.95,58.15
NL,2010,96.0,3.0,80.0,46.0,1.0,10.333333333333334,1.33,90.66666666666667,5778.0,,,33.49,48.0,54.36666666666667
NL,2015,100.0,2.0,29.0,46.0,1.0,21.5,1.33,93.0,5211.0,,,34.53,51.2,58.5
NL,2020,99.0,2.0,3.0,37.0,0.0,26.0,1.34,91.5,4795.0,,,34.36,52.75,59.4
NN,1996,94.0,8.0,,,,,2.14,,,,,43.0,,
NN,1997,85.0,8.0,,,,,2.57,,,,,42.28,,
NN,1998,100.0,10.0,,,,,3.57,,,,,49.53,,
NO,1995,139.0,1.0,194.0,0.0,0.0,-3.1621621621621623,1.08,77.3157894736842,9917.0,,,50.78,39.564864864864866,45.61052631578948
NO,2005,138.0,3.0,147.0,9.0,0.0,-1.1951219512195121,1.52,80.26829268292683,9289.0,,,50.29,41.02682926829268,47.292682926829265
NO,2010,123.0,3.0,185.0,5.0,0.0,-9.23404255319149,1.37,75.7872340425532,10072.0,,,44.86,37.47659574468085,43.840425531914896
NO,2015,124.0,2.0,141.0,11.0,0.0,4.34,1.33,78.54,9345.0,,,44.34,42.734693877551024,48.79795918367347
NO,2020,149.0,2.0,161.0,10.0,0.0,10.377358490566039,1.59,82.52830188679245,9832.0,,,52.34,44.15471698113207,50.33207547169811
NP,1995,,,11.0,279.0,18.0,28.0,,94.0,1568.0,,,,65.6,77.7
NP,1996,,,3.0,297.0,7.0,31.0,,91.0,1295.0,,,,65.9,78.0
NP,1997,,,6.0,279.0,2.0,30.0,,90.0,1479.0,,,,64.3,76.5
NP,1998,,,5.0,312.0,6.0,27.0,,91.0,1518.0,,,,66.6,78.8
NP,1999,,,5.0,333.0,20.0,28.0,,96.0,950.0,,,,67.5,80.2
NP,2000,,,2.0,321.0,2.0,27.0,,90.0,1234.0,,,,66.4,79.0
NP,2015,89.0,22.0,,275.0,13.0,,4.02,94.0,,,,58.84,,79.1
NP,2016,82.0,17.0,,,,,3.39,,,,,57.48,,
NP,2017,83.0,11.0,,,,,2.17,,,,,45.13,,
NP,2022,98.0,24.0,,,,,3.0,,,,,69.13,,
NS,2010,150.0,18.0,,,,,2.13,,,,,78.74,,
NS,2012,143.0,21.0,,,,,3.39,,,,,80.66,,
NS,2013,184.0,29.0,,,,,6.3,,,,,109.62,,
NS,2014,129.0,27.0,,,,,2.72,,,,,85.06,,
NS,2015,150.0,25.0,,,,,2.2,,,,,83.84,,
NS,2017,159.0,32.0,,,,,4.53,,,,,106.32,,
NS,2018,151.0,21.0,,,,,2.2,,,,,81.89,,
NS,2019,132.0,14.0,,,,,6.72,,,,,78.41,,
NS,2021,187.0,29.0,,,,,3.58,,,,,115.64,,
NS,2022,175.0,27.0,,,,,4.61,,,,,113.16,,
NZ,1995,,,0.0,139.0,0.0,27.125,,84.25,1991.0,,,,56.125,63.5375
NZ,1996,,,0.0,125.0,0.0,31.375,,79.75,2010.0,,,,56.5625,63.1625
NZ,1997,,,0.0,131.0,0.0,30.22222222222222,,81.11111111111111,2196.0,,,,55.111111111111114,62.37777777777777
NZ,1998,,,0.0,152.0,0.0,33.25,,82.0,1490.0,,,,57.975,64.675
NZ,1999,,,0.0,140.0,0.0,30.88888888888889,,84.88888888888889,1758.0,,,,56.955555555555556,64.48888888888888
NZ,2000,,,0.0,130.0,0.0,30.5,,81.0,1833.0,,,,55.833333333333336,62.949999999999996
NZ,2001,,,0.0,148.0,0.0,31.857142857142858,,82.0,1741.0,,,,57.800000000000004,64.84285714285714
NZ,2002,,,0.0,117.0,0.0,33.25,,80.14285714285714,2797.0,,,,56.285714285714285,62.91428571428571
NZ,2003,,,0.0,127.0,0.0,30.555555555555557,,81.3,2012.0,,,,55.900000000000006,63.61
NZ,2004,101.0,8.0,0.0,107.0,0.0,32.25,2.84,79.77777777777777,2305.0,,,53.29,55.962500000000006,62.91111111111112
NZ,2005,80.0,12.0,0.0,156.0,0.0,30.625,4.82,84.77777777777777,1785.0,,,45.85,57.037499999999994,65.04444444444444
NZ,2006,85.0,11.0,,137.0,0.0,,2.29,83.33333333333333,,,,43.99,,62.53333333333333
NZ,2007,60.0,8.0,,145.0,2.0,,1.94,84.33333333333333,,,,28.98,,64.2
NZ,2008,101.0,3.0,,129.0,0.0,,1.52,84.25,,,,38.82,,64.45
NZ,2009,70.0,12.0,,31.0,0.0,,3.8,85.33333333333333,,,,43.98,,61.949999999999996
NZ,2010,82.0,10.0,,45.0,0.0,,3.43,85.8,,,,45.47,,63.779999999999994
NZ,2011,75.0,11.0,,119.0,3.0,,3.58,89.16666666666667,,,,44.04,,63.85
NZ,2012,83.0,8.0,,40.0,0.0,,6.7,84.0,,,,47.04,,64.13333333333334
NZ,2013,72.0,7.0,,138.0,0.0,,3.06,84.6,,,,36.57,,64.94
NZ,2014,76.0,6.0,,39.0,0.0,,2.76,83.2,,,,41.08,,65.1
NZ,2016,67.0,10.0,,78.0,0.0,,2.13,84.75,,,,33.79,,64.225
NZ,2017,77.0,11.0,,134.0,4.0,,2.44,84.85714285714286,,,,45.26,,64.2
NZ,2018,78.0,11.0,,141.0,1.0,,1.58,88.14285714285714,,,,41.76,,64.65714285714286
NZ,2019,64.0,8.0,,139.0,2.0,,2.2,85.0,,,,31.21,,65.11666666666666
NZ,2020,74.0,8.0,,50.0,0.0,,1.8,82.5,,,,34.43,,65.69999999999999
NZ,2021,87.0,9.0,,,,,3.42,,,,,45.87,,
NZ,2022,93.0,15.0,,,,,4.3,,,,,53.59,,
NZ,2023,101.0,22.0,,,,,3.47,,,,,71.02,,
PA,1995,66.0,19.0,,,,,7.01,,,,,59.13,,
PA,1996,55.0,12.0,,,,,3.19,,,,,39.16,,
PA,1997,46.0,9.0,,,,,5.91,,,,,37.43,,
PA,1998,57.0,8.0,,,,,6.46,,,,,43.76,,
PA,1999,41.0,6.0,,,,,5.16,,,,,30.76,,
PA,2004,51.0,22.0,,,,,3.98,,,,,54.58,,
PA,2010,,,0.0,,,34.666666666666664,,,,,,,,
PA,2011,,,0.0,,,32.0,,,,,,,,
PA,2013,,,2.0,,,31.0,,,,,,,,
PA,2014,,,0.0,,,39.666666666666664,,,,,,,,
PA,2016,,,0.0,,,33.666666666666664,,,,,,,,
PA,2017,,,2.0,,,30.333333333333332,,,,,,,,
PA,2018,,,0.0,,,35.333333333333336,,,,,,,,
PA,2019,,,0.0,,,32.5,,,,,,,,
PA,2022,,,0.0,,,35.0,,,,,,,,
PC,1995,,,0.0,242.0,0.0,57.0,,82.0,41.0,,,,69.9,73.6
PC,1996,,,0.0,243.0,0.0,55.0,,82.0,78.0,,,,69.8,73.7
PC,1997,,,0.0,233.0,0.0,56.0,,84.0,100.0,,,,69.6,73.4
PC,1998,,,0.0,242.0,0.0,54.0,,82.0,74.0,,,,69.4,73.0
PC,2000,,,0.0,282.0,0.0,58.0,,85.0,25.0,,,,71.0,75.0
PC,2001,,,0.0,272.0,0.0,56.0,,82.0,48.0,,,,70.5,74.4
PC,2002,,,0.0,272.0,0.0,58.0,,83.0,32.0,,,,71.1,75.2
PE,1995,18.0,9.0,,,,,3.23,,,,,24.39,,
PE,1996,147.0,39.0,0.0,,,48.875,10.43,,,,,124.79,,
PE,1997,139.0,37.0,0.0,,,57.833333333333336,3.66,,,,,110.31,,
PE,1998,117.0,35.0,,,,,3.07,,,,,88.71,,
PE,2003,159.0,54.0,,,,,5.71,,,,,162.87,,
PE,2017,,,0.0,,,46.5,,,,,,,,
PE,2018,,,0.0,,,40.0,,,,,,,,
PE,2019,,,0.0,,,53.0,,,,,,,,
PK,2007,52.0,14.0,0.0,211.0,111.0,34.0,7.08,113.875,,,,41.5,80.45,89.85
PK,2009,9.0,2.0,,284.0,179.0,,2.36,114.22222222222223,,,,7.03,,88.22222222222223
PK,2010,2.0,0.0,,308.0,208.0,,0.28,111.76923076923077,,,,0.67,,87.58461538461538
PK,2011,34.0,1.0,,209.0,132.0,,1.8,111.25,,,,12.6,,84.7
PK,2012,33.0,5.0,,287.0,173.0,,4.33,111.84615384615384,,,,24.87,,85.61538461538461
PK,2013,43.0,11.0,,,,,6.89,,,,,45.15,,
PK,2014,36.0,10.0,,,,,6.97,,,,,37.15,,
PK,2015,40.0,15.0,,,,,12.09,,,,,49.01,,
PK,2016,39.0,13.0,,,,,10.0,,,,,45.67,,
PK,2017,4.0,1.0,,,,,2.76,,,,,4.11,,
PK,2018,2.0,0.0,,,,,0.31,,,,,0.82,,
PK,2019,50.0,13.0,,,,,2.94,,,,,41.38,,
PK,2020,57.0,17.0,,,,,10.39,,,,,58.72,,
PK,2022,29.0,7.0,,,,,2.36,,,,,18.87,,
PK,2023,48.0,12.0,,214.0,98.0,,3.86,108.0,,,,41.72,,86.39999999999999
PL,1995,59.0,1.0,100.0,52.0,0.0,-1.5,1.26,88.0,6680.0,,,22.2,46.2,53.15
PL,1996,60.0,3.0,137.0,33.0,0.0,-9.0,1.61,89.0,7691.0,,,22.72,43.45,50.35
PL,1997,70.0,0.0,83.0,54.0,0.0,-7.0,0.94,89.5,7361.0,,,24.96,45.8,52.65
PL,1998,94.0,1.0,86.0,34.0,1.0,2.5,1.06,92.0,6398.0,,,31.3,46.150000000000006,52.8
PL,2000,,,,89.0,1.0,,,91.5,,,,,,56.6
PL,2003,37.0,0.0,,105.0,1.0,,0.92,91.0,,,,15.59,,54.6
PL,2004,54.0,0.0,,36.0,0.0,,0.98,87.66666666666667,,,,16.89,,53.199999999999996
PL,2005,67.0,0.0,,48.0,0.0,,0.65,84.0,,,,19.13,,53.2
PL,2006,72.0,1.0,,,,,1.07,,,,,22.84,,
PL,2007,88.0,0.0,,50.0,0.0,,0.9,91.66666666666667,,,,30.41,,55.46666666666667
PL,2008,79.0,1.0,,40.0,0.0,,1.16,86.2,,,,26.86,,55.260000000000005
PL,2009,84.0,2.0,,54.0,0.0,,1.07,88.0,,,,27.27,,54.06666666666666
PL,2010,85.0,4.0,,53.0,4.0,,1.85,93.6,,,,35.81,,52.44
PL,2011,72.0,2.0,,42.0,0.0,,1.06,87.75,,,,25.52,,54.55
PL,2012,104.0,3.0,,85.0,2.0,,1.67,93.0,,,,34.63,,52.6
PL,2013,73.0,5.0,,98.0,2.0,,1.46,93.0,,,,29.72,,53.9
PL,2014,52.0,0.0,,60.0,1.0,,0.8,93.33333333333333,,,,17.04,,55.13333333333333
PL,2015,68.0,0.0,,46.0,0.0,,0.97,92.5,,,,19.32,,56.5
PL,2016,68.0,3.0,,113.0,1.0,,2.28,91.0,,,,26.0,,55.9
PL,2017,99.0,2.0,,110.0,2.0,,1.08,94.5,,,,32.43,,57.2
PL,2018,66.0,1.0,,136.0,1.0,,1.65,89.33333333333333,,,,20.95,,57.166666666666664
PL,2019,81.0,3.0,,65.0,2.0,,1.93,93.66666666666667,,,,28.44,,57.4
PL,2020,64.0,0.0,,,,,0.81,,,,,20.67,,
PL,2021,68.0,3.0,,,,,2.07,,,,,21.81,,
PL,2022,67.0,0.0,,,,,0.93,,,,,19.69,,
PL,2023,86.0,1.0,,73.0,0.0,,1.2,89.5,,,,27.28,,56.7
PO,1995,68.0,10.0,0.0,218.0,13.0,32.2,2.17,103.8,1298.0,,,35.74,61.86,71.06
PO,1996,83.0,12.0,0.0,173.0,9.0,29.6,1.98,95.8,1524.0,,,44.23,59.720000000000006,68.5
PO,1997,72.0,11.0,0.0,203.0,7.0,30.6,3.64,97.83333333333333,1195.0,,,47.51,61.720000000000006,70.96666666666667
PO,1998,47.0,4.0,0.0,175.0,12.0,31.4,1.24,99.8,1307.0,,,19.55,60.58,69.76
PO,1999,57.0,8.0,0.0,169.0,12.0,31.0,3.07,101.28571428571429,1651.0,,,30.53,59.620000000000005,69.41428571428571
PO,2000,64.0,9.0,0.0,167.0,16.0,28.6,2.09,99.33333333333333,1727.0,,,32.21,59.94,69.58333333333333
PO,2001,55.0,6.0,0.0,175.0,6.0,29.0,2.06,98.42857142857143,1467.0,,,30.13,59.96,69.31428571428572
PO,2002,67.0,3.0,0.0,173.0,6.0,34.0,1.84,98.28571428571429,1737.0,,,31.98,60.239999999999995,69.45714285714286
PO,2003,65.0,8.0,0.0,169.0,24.0,27.8,1.77,104.33333333333333,1445.0,,,34.63,60.8,70.08888888888889
PO,2004,39.0,1.0,0.0,175.0,11.0,30.6,3.37,101.0,1668.0,,,20.33,60.1,70.075
PO,2005,38.0,4.0,0.0,178.0,16.0,25.6,2.28,103.33333333333333,1772.0,,,18.13,60.32000000000001,70.36666666666666
PO,2006,58.0,12.0,0.0,198.0,20.0,28.6,2.88,102.28571428571429,1698.0,,,38.75,61.260000000000005,70.44285714285715
PO,2007,45.0,4.0,0.0,187.0,7.0,28.8,2.28,102.0,1493.0,,,20.61,59.879999999999995,69.9625
PO,2008,54.0,7.0,0.0,164.0,5.0,31.5,4.03,95.88888888888889,1454.0,,,33.09,59.916666666666664,69.71111111111111
PO,2009,87.0,10.0,0.0,193.0,15.0,27.4,3.35,99.28571428571429,1716.0,,,47.17,60.98,70.94285714285715
PO,2010,84.0,20.0,0.0,176.0,20.0,28.0,3.13,100.88888888888889,1495.0,,,60.27,60.36,69.85555555555555
PO,2011,59.0,13.0,0.0,199.0,6.0,39.0,2.25,98.0,1522.0,,,41.37,64.4,72.06666666666666
PO,2012,49.0,10.0,0.0,175.0,11.0,37.0,3.6,102.83333333333333,1723.0,,,30.14,63.0,70.5
PO,2013,62.0,8.0,0.0,161.0,19.0,40.0,3.52,103.0,1856.0,,,36.35,63.0,71.4
PO,2014,82.0,13.0,0.0,187.0,6.0,38.0,2.23,97.0,1671.0,,,42.76,63.6,70.5
PO,2015,34.0,2.0,0.0,189.0,8.0,33.0,1.48,94.0,1622.0,,,16.89,64.1,71.2
PO,2016,73.0,4.0,0.0,169.0,26.0,41.0,1.83,100.0,1465.0,,,31.21,64.1,71.2
PO,2017,40.0,3.0,0.0,210.0,16.0,33.0,1.7,103.0,1437.0,,,17.8,64.7,72.2
PO,2018,56.0,6.0,0.0,159.0,16.0,42.0,2.42,108.0,1730.0,,,28.32,63.2,70.0
PO,2019,49.0,3.0,0.0,186.0,10.0,40.0,1.39,96.0,1547.0,,,19.96,63.9,70.9
PO,2020,36.0,5.0,,,,,2.28,,,,,21.04,,
PO,2021,20.0,1.0,,,,,1.06,,,,,7.77,,
PP,1995,72.0,15.0,0.0,364.0,105.0,66.0,5.04,95.0,0.0,,,54.69,81.4,88.4
PP,1996,75.0,11.0,0.0,366.0,89.0,66.0,5.63,95.0,0.0,,,54.29,81.2,88.3
PP,1997,47.0,11.0,0.0,365.0,60.0,62.0,2.83,96.0,0.0,,,32.8,80.0,87.7
PP,1998,59.0,11.0,0.0,365.0,185.0,71.0,2.8,97.0,0.0,,,42.83,82.9,89.9
PP,1999,85.0,14.0,0.0,365.0,85.0,67.0,3.7,94.0,0.0,,,50.0,81.4,88.2
PP,2000,80.0,19.0,0.0,366.0,112.0,66.0,6.1,96.0,0.0,,,60.39,81.4,88.2
PP,2001,83.0,15.0,0.0,363.0,89.0,66.0,3.9,95.0,0.0,,,53.5,81.5,88.3
PP,2002,45.0,3.0,0.0,361.0,106.0,65.0,4.57,101.0,0.0,,,27.28,81.4,88.6
PS,1995,210.0,58.0,0.0,365.0,34.0,71.5,4.3,90.66666666666667,0.0,,,146.8,80.8,86.26666666666667
PS,1996,176.0,44.0,0.0,359.0,1.0,69.0,3.75,91.0,0.0,,,139.91,80.9,85.85
PS,1997,178.0,37.0,0.0,357.0,0.0,71.0,3.05,90.5,0.0,,,117.86,81.05,86.05
PS,1998,173.0,35.0,0.0,365.0,242.0,69.0,4.52,94.0,0.0,,,114.42,82.6,89.8
PS,1999,247.0,66.0,0.0,360.0,10.0,62.333333333333336,4.85,90.33333333333333,0.0,,,175.56,80.26666666666667,86.2
PS,2000,205.0,60.0,0.0,366.0,208.0,70.0,5.64,94.0,0.0,,,161.22,82.1,89.1
PS,2001,172.0,51.0,0.0,365.0,194.0,72.0,4.0,94.0,0.0,,,126.64,82.8,89.1
PS,2002,202.0,30.0,0.0,365.0,201.0,73.0,3.08,93.0,0.0,,,89.69,83.1,89.4
PS,2003,220.0,54.0,0.0,365.0,158.0,71.0,4.77,93.0,0.0,,,173.3,82.7,88.8
PS,2004,174.0,37.0,0.0,366.0,181.0,71.0,8.01,93.0,0.0,,,129.22,83.15,89.1
PS,2005,207.0,64.0,0.0,364.0,170.0,71.0,8.45,93.0,0.0,,,180.41,82.55,88.85
PS,2006,200.0,61.0,0.0,365.0,126.0,72.0,11.9,93.0,0.0,,,179.41,82.69999999999999,88.5
PS,2007,184.0,40.0,0.0,365.0,75.0,72.0,4.0,93.0,0.0,,,127.72,82.7,88.19999999999999
PS,2008,221.0,63.0,0.0,366.0,63.0,72.0,5.12,92.0,0.0,,,185.14,81.75,87.7
PS,2009,222.0,68.0,0.0,364.0,58.0,72.0,6.38,92.0,0.0,,,189.59,81.69999999999999,87.55
PS,2010,188.0,40.0,0.0,365.0,104.0,71.0,3.37,93.5,0.0,,,117.06,81.85,88.30000000000001
PS,2011,217.0,72.0,0.0,364.0,62.0,71.5,5.32,92.0,0.0,,,214.67,81.6,87.30000000000001
PS,2012,202.0,62.0,0.0,366.0,57.0,72.5,4.34,92.0,0.0,,,164.86,82.0,87.65
PS,2013,198.0,45.0,0.0,365.0,116.0,71.0,4.83,93.0,0.0,,,149.59,82.25,88.35
PS,2014,196.0,60.0,0.0,364.0,113.0,71.0,5.54,93.5,0.0,,,174.21,82.4,88.2
PS,2015,153.0,36.0,0.0,365.0,150.0,72.0,4.08,95.5,0.0,,,118.98,82.75,88.85
PS,2016,187.0,46.0,0.0,366.0,165.0,72.5,3.46,94.5,0.0,,,137.76,82.9,88.95
PS,2017,200.0,57.0,0.0,365.0,145.0,72.0,6.76,93.0,0.0,,,179.65,82.45,88.5
PS,2018,189.0,40.0,0.0,365.0,72.0,72.0,7.58,95.0,0.0,,,134.45,81.9,87.8
PS,2019,169.0,38.0,0.0,365.0,8.0,70.0,6.31,91.0,0.0,,,127.28,81.0,86.3
PS,2020,209.0,44.0,0.0,357.0,54.0,70.0,4.98,95.0,0.0,,,148.42,81.25,86.9
PS,2021,233.0,61.0,0.0,362.0,36.0,69.33333333333333,8.16,92.33333333333333,0.0,,,193.12,82.73333333333333,87.86666666666667
PS,2022,237.0,61.0,0.0,365.0,11.0,70.66666666666667,3.9,91.66666666666667,0.0,,,181.55,82.36666666666666,87.60000000000001
PS,2023,239.0,61.0,0.0,363.0,20.0,72.33333333333333,5.74,91.66666666666667,0.0,,,170.76,82.63333333333333,87.83333333333333
RE,1995,81.0,16.0,,348.0,5.0,,12.2,93.0,,,,66.62,,81.2
RE,1996,69.0,15.0,,351.0,0.0,,7.17,89.0,,,,53.39,,81.3
RE,1997,78.0,19.0,,,,,11.02,,,,,84.14,,
RE,1998,82.0,20.0,,,,,9.61,,,,,81.55,,
RE,2004,97.0,14.0,,344.0,1.0,,6.42,90.0,,,,54.69,,81.9
RE,2005,,,,354.0,1.0,,,91.0,,,,,,81.4
RE,2006,106.0,16.0,,355.0,0.0,,6.57,89.0,,,,75.77,,81.6
RE,2007,77.0,18.0,,353.0,0.0,,6.46,89.0,,,,68.3,,81.8
RE,2008,92.0,15.0,,344.0,0.0,,4.13,90.0,,,,57.7,,81.8
RE,2009,99.0,19.0,,,,,4.21,,,,,65.8,,
RE,2010,110.0,16.0,,360.0,3.0,,5.59,91.0,,,,70.22,,82.5
RE,2011,88.0,14.0,,345.0,1.0,,13.07,91.0,,,,69.15,,82.8
RE,2012,92.0,13.0,,,,,6.5,,,,,58.87,,
RE,2013,77.0,15.0,,,,,3.9,,,,,56.88,,
RE,2014,76.0,8.0,,,,,5.75,,,,,45.2,,
RE,2015,94.0,15.0,,,,,7.8,,,,,69.02,,
RE,2016,81.0,11.0,,,,,4.45,,,,,48.02,,
RE,2017,75.0,13.0,,,,,3.27,,,,,52.43,,
RE,2018,93.0,18.0,,,,,8.9,,,,,84.11,,
RE,2019,67.0,9.0,,,,,4.61,,,,,39.93,,
RE,2020,65.0,4.0,,,,,2.17,,,,,29.88,,
RE,2021,94.0,13.0,,,,,4.09,,,,,55.72,,
RE,2022,84.0,15.0,,,,,7.95,,,,,64.43,,
RE,2023,78.0,11.0,,,,,13.35,,,,,60.17,,
RM,1995,186.0,41.0,0.0,365.0,0.0,73.0,3.29,89.0,0.0,,,131.39,81.5,86.2
RM,1996,199.0,48.0,0.0,366.0,0.0,71.0,4.1,89.0,0.0,,,147.05,81.5,86.2
RM,1997,164.0,46.0,0.0,365.0,1.0,72.0,6.59,90.0,0.0,,,140.93,81.9,86.0
RM,1998,132.0,34.0,0.0,365.0,162.0,72.0,3.8,92.66666666666667,0.0,,,89.94,82.2,86.46666666666665
RM,1999,200.0,40.0,0.0,365.0,0.0,71.0,3.98,88.0,0.0,,,124.1,81.6,85.3
RM,2000,196.0,35.0,0.0,366.0,5.0,72.0,9.36,90.0,0.0,,,135.42,81.8,85.6
RM,2001,203.0,35.0,0.0,365.0,0.0,71.5,3.1,89.0,0.0,,,133.38,82.3,86.1
RM,2002,183.0,50.0,0.0,365.0,3.0,72.0,5.98,90.0,0.0,,,144.99,82.3,86.2
RM,2003,174.0,43.0,0.0,365.0,1.0,73.0,3.15,90.0,0.0,,,130.09,82.3,86.4
RM,2004,163.0,42.0,0.0,366.0,6.0,73.0,4.14,90.0,0.0,,,120.61,82.4,86.5
RM,2005,176.0,38.0,0.0,365.0,0.0,74.0,3.99,89.0,0.0,,,132.2,82.2,86.1
RM,2006,159.0,29.0,0.0,365.0,0.0,74.0,4.6,89.0,0.0,,,104.79,82.5,86.2
RM,2007,166.0,35.0,0.0,365.0,17.0,73.0,6.62,92.0,0.0,,,118.71,82.4,86.3
RM,2008,173.0,29.0,0.0,366.0,22.0,74.0,5.6,96.0,0.0,,,115.54,82.1,86.4
RM,2009,181.0,30.0,0.0,365.0,0.0,69.0,3.13,89.0,0.0,,,109.33,82.6,86.2
RM,2010,179.0,47.0,0.0,365.0,1.0,71.0,4.18,90.0,0.0,,,143.1,82.7,86.3
RM,2011,200.0,42.0,0.0,365.0,0.0,73.0,3.89,89.0,0.0,,,144.48,82.4,86.2
RM,2012,162.0,27.0,0.0,366.0,6.0,75.0,5.13,90.0,0.0,,,107.31,83.3,87.0
RM,2013,159.0,24.0,0.0,365.0,0.0,76.0,3.68,89.0,0.0,,,99.6,82.8,86.1
RM,2014,193.0,49.0,0.0,364.0,66.0,71.5,6.85,91.75,0.0,,,145.46,82.875,87.425
RM,2015,124.0,23.0,0.0,365.0,77.0,71.75,2.24,90.75,0.0,,,77.32,82.9,87.475
RM,2016,146.0,28.0,0.0,366.0,10.0,75.0,4.98,93.0,0.0,,,103.07,83.7,87.0
RM,2017,201.0,49.0,0.0,365.0,0.0,74.0,4.52,89.0,0.0,,,163.02,82.9,86.4
RM,2018,209.0,52.0,0.0,365.0,1.0,74.0,4.83,90.0,0.0,,,171.67,82.8,86.4
RM,2019,157.0,36.0,0.0,364.0,1.0,74.0,4.39,90.0,0.0,,,124.23,83.0,86.4
RM,2020,187.0,46.0,0.0,366.0,2.0,71.33333333333333,5.08,90.66666666666667,0.0,,,137.27,82.46666666666665,86.39999999999999
RM,2021,161.0,35.0,0.0,365.0,6.0,71.33333333333333,2.13,92.0,0.0,,,104.05,82.83333333333333,86.86666666666667
RM,2022,174.0,40.0,0.0,361.0,125.0,72.0,3.34,89.5,0.0,,,112.85,82.5,86.69999999999999
RM,2023,135.0,34.0,0.0,358.0,101.0,72.0,2.35,90.0,0.0,,,94.58,83.0,87.15
RO,1995,72.0,1.0,106.0,140.0,8.0,1.3478260869565217,1.22,89.66666666666667,5169.0,,,26.03,49.80476190476191,58.88571428571428
RO,1996,69.0,1.0,104.0,137.0,8.0,-5.434782608695652,1.76,93.28571428571429,5875.0,,,31.65,48.54761904761905,56.95238095238095
RO,1997,62.0,1.0,124.0,129.0,4.0,-0.2608695652173913,1.35,90.71428571428571,5711.0,,,22.82,48.647619047619045,57.457142857142856
RO,1998,61.0,4.0,107.0,136.0,19.0,-0.7692307692307693,2.8,96.0,5156.0,,,26.92,50.276923076923076,59.29230769230769
RO,2000,31.0,0.0,95.0,183.0,40.0,-4.545454545454546,0.78,100.85,5079.0,,,9.92,52.02,62.21
RO,2001,68.0,4.0,88.0,155.0,14.0,-1.5217391304347827,1.61,94.9047619047619,4233.0,,,28.65,50.89523809523809,60.214285714285715
RO,2002,52.0,4.0,77.0,143.0,21.0,-5.695652173913044,1.5,96.0,5145.0,,,21.69,51.63809523809524,60.980952380952374
RO,2003,50.0,1.0,118.0,149.0,38.0,-0.6666666666666666,2.12,95.38888888888889,5690.0,,,18.13,49.84444444444445,59.10555555555556
RO,2005,67.0,7.0,113.0,135.0,8.0,-6.136363636363637,2.23,91.95238095238095,5584.0,,,28.83,48.66190476190476,57.30476190476191
RO,2006,63.0,2.0,89.0,155.0,15.0,-5.909090909090909,1.28,93.65,5497.0,,,23.33,50.394999999999996,59.714999999999996
RO,2007,68.0,4.0,68.0,150.0,27.0,8.363636363636363,1.52,102.15,4241.0,,,27.18,52.79,62.44
RO,2008,61.0,1.0,69.0,148.0,24.0,2.25,1.21,95.55,5129.0,,,22.07,52.205263157894734,61.58947368421053
RO,2010,86.0,3.0,82.0,123.0,19.0,-7.181818181818182,1.61,93.85714285714286,4786.0,,,31.46,50.22380952380953,58.88095238095238
RO,2011,40.0,2.0,106.0,157.0,29.0,1.5454545454545454,1.09,92.80952380952381,5369.0,,,16.18,49.60952380952381,59.17619047619048
RO,2012,59.0,2.0,96.0,170.0,40.0,-8.636363636363637,1.26,99.76190476190476,5411.0,,,22.85,51.06666666666667,61.095238095238095
RO,2013,62.0,2.0,80.0,149.0,24.0,5.7894736842105265,1.63,96.0,4819.0,,,26.61,52.17368421052631,61.205555555555556
RO,2015,52.0,2.0,66.0,150.0,45.0,-3.090909090909091,1.42,95.9047619047619,4598.0,,,19.65,51.89523809523809,61.209523809523816
RO,2016,69.0,3.0,73.0,155.0,13.0,0.7272727272727273,2.59,94.9047619047619,4505.0,,,29.91,52.30499999999999,61.7047619047619
RO,2017,49.0,0.0,80.0,157.0,41.0,-4.863636363636363,0.93,99.61904761904762,5325.0,,,18.06,52.135000000000005,61.96190476190476
