code,date,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
AU,2018-01-01T00:00:00,87.0,34.12477106150311,6.2,3.03315017762062,109.66666666666667,82.6744619980479,118.75,69.8380780295187,8.75,7.285013971944637,0.16666666666666666,13.136463248023292,1.7399999999999998,0.21482551058940833,87.375,15.136875503220603,6738.5,4022.19530853488,,,,,38.434000000000005,16.14226842795027,48.9,11.606377557188116,56.2375,11.880829396252482
AU,2019-01-01T00:00:00,94.0,37.953919428696686,6.2,6.978538528947161,98.83333333333333,85.92419139373187,107.66666666666667,53.69792050598111,9.666666666666666,6.022181221672648,12.666666666666666,11.219031449580068,1.384,0.28192197502145877,91.33333333333333,16.50050504277571,6483.0,4008.7219409682184,,,,,41.658,24.2904491518786,48.78333333333333,11.617644626457924,56.666666666666664,13.459519555566114
AU,2020-01-01T00:00:00,92.8,33.529091845738975,7.8,2.8635642126552705,110.5,94.03988515518294,105.0,51.86906592565553,3.5,2.664582518894846,15.0,12.553883861180173,1.988,0.42868403282604317,87.33333333333333,15.603418428878546,6284.666666666667,3890.9789342357876,,,,,41.678,15.08720716368672,48.28333333333333,10.910071799335999,56.21666666666667,12.697309426278728
AU,2021-01-01T00:00:00,89.4,37.34702130023223,4.8,1.9235384061671346,122.16666666666667,88.40908701409978,94.33333333333333,47.54646849837185,5.333333333333333,4.96655480858378,6.666666666666667,11.639014849490769,2.534,1.2940942778638658,87.5,15.175638372075161,6960.833333333333,3855.6702357264253,,,,,39.942,18.892467281961874,46.666666666666664,11.407833565873348,54.46666666666667,13.196161057923879
AU,2022-01-01T00:00:00,,,,,,,121.0,7.0710678118654755,9.0,2.8284271247461903,,,,,95.0,0.0,,,,,,,,,,,60.9,0.7071067811865476
AU,2023-01-01T00:00:00,,,,,,,137.0,6.557438524302,12.0,3.605551275463989,,,,,95.66666666666667,1.5275252316519463,,,,,,,,,,,62.300000000000004,1.0148891565092215
BC,1995-01-01T00:00:00,15.0,,1.0,,,,,,,,,,1.89,,,,,,,,,,6.61,,,,,
BC,1996-01-01T00:00:00,19.0,,1.0,,,,,,,,,,2.05,,,,,,,,,,7.67,,,,,
BC,2014-01-01T00:00:00,,,,,32.0,,328.0,,190.0,,17.0,,,,109.0,,878.0,,,,,,,,71.2,,90.3,
BC,2016-01-01T00:00:00,,,,,33.0,,,,,,19.0,,,,,,,,,,,,,,,,,
BC,2017-01-01T00:00:00,,,,,27.0,,,,,,21.0,,,,,,,,,,,,,,,,,
BD,1995-01-01T00:00:00,92.0,,14.0,,,,,,,,,,3.86,,,,,,,,,,54.46,,,,,
BD,1996-01-01T00:00:00,82.0,,13.0,,,,,,,,,,6.33,,,,,,,,,,55.61,,,,,
BD,1998-01-01T00:00:00,104.0,,13.0,,,,,,,,,,2.45,,,,,,,,,,57.28,,,,,
BD,2005-01-01T00:00:00,108.0,,11.0,,,,,,,,,,4.26,,,,,,,,,,54.15,,,,,
BD,2006-01-01T00:00:00,95.0,,15.0,,,,,,,,,,4.61,,,,,,,,,,58.46,,,,,
BD,2007-01-01T00:00:00,97.0,,15.0,,,,,,,,,,3.18,,,,,,,,,,56.09,,,,,
BD,2008-01-01T00:00:00,97.0,,14.0,,,,,,,,,,3.2,,,,,,,,,,57.38,,,,,
BD,2009-01-01T00:00:00,109.0,,11.0,,,,,,,,,,1.8,,,,,,,,,,54.51,,,,,
BD,2010-01-01T00:00:00,97.0,,7.0,,,,,,,,,,1.76,,,,,,,,,,44.29,,,,,
BD,2011-01-01T00:00:00,85.0,,8.0,,,,,,,,,,2.09,,,,,,,,,,38.8,,,,,
BD,2012-01-01T00:00:00,93.0,,10.0,,,,,,,,,,4.25,,,,,,,,,,51.12,,,,,
BD,2013-01-01T00:00:00,97.0,,19.0,,,,,,,,,,2.9,,,,,,,,,,60.88,,,,,
BD,2014-01-01T00:00:00,98.0,,22.0,,,,,,,,,,3.0,,,,,,,,,,68.06,,,,,
BD,2022-01-01T00:00:00,91.0,,14.0,,,,,,,,,,4.3,,,,,,,,,,53.34,,,,,
BE,1995-01-01T00:00:00,97.0,,1.0,,51.0,,77.0,,4.0,,19.0,,1.13,,93.0,,4738.0,,,,,,30.05,,51.7,,58.6,
BE,1996-01-01T00:00:00,75.0,,3.0,,84.0,,57.0,,1.0,,13.0,,2.23,,91.0,,,,,,,,29.31,,48.5,,55.0,
BE,1997-01-01T00:00:00,85.0,,0.0,,36.0,,73.0,,0.0,,7.0,,0.9,,89.0,,5340.0,,,,,,27.59,,51.4,,58.4,
BE,1998-01-01T00:00:00,114.0,,1.0,,38.0,,61.0,,1.0,,15.0,,1.01,,92.0,,4632.0,,,,,,37.32,,51.0,,57.4,
BE,1999-01-01T00:00:00,101.0,,3.0,,38.0,,78.0,,0.0,,19.0,,1.3,,87.0,,,,,,,,34.88,,51.9,,58.4,
BE,2007-01-01T00:00:00,91.0,,1.0,,,,,,,,,,1.22,,,,,,,,,,28.18,,,,,
BE,2008-01-01T00:00:00,91.0,,1.0,,,,,,,,,,1.26,,,,,,,,,,27.83,,,,,
BE,2009-01-01T00:00:00,83.0,,4.0,,,,,,,,,,1.97,,,,,,,,,,35.04,,,,,
BE,2010-01-01T00:00:00,87.0,,5.0,,,,,,,,,,2.25,,,,,,,,,,34.71,,,,,
BE,2011-01-01T00:00:00,72.0,,4.0,,,,,,,,,,2.36,,,,,,,,,,29.12,,,,,
BE,2012-01-01T00:00:00,97.0,,1.0,,,,,,,,,,1.5,,,,,,,,,,35.81,,,,,
BE,2013-01-01T00:00:00,89.0,,0.0,,,,,,,,,,0.94,,,,,,,,,,30.64,,,,,
BE,2014-01-01T00:00:00,89.0,,4.0,,,,,,,,,,1.69,,,,,,,,,,29.57,,,,,
BE,2021-01-01T00:00:00,100.0,,6.0,,,,,,,,,,2.32,,,,,,,,,,40.9,,,,,
BE,2022-01-01T00:00:00,77.0,,1.0,,,,,,,,,,1.12,,,,,,,,,,27.7,,,,,
BF,1995-01-01T00:00:00,,,,,0.0,,361.0,,67.0,,47.0,,,,94.0,,17.0,,,,,,,,77.8,,84.5,
BF,1996-01-01T00:00:00,,,,,0.0,,359.0,,60.0,,48.0,,,,94.0,,27.0,,,,,,,,76.9,,83.8,
BF,1997-01-01T00:00:00,81.0,,21.0,,0.0,,363.0,,77.0,,49.0,,7.56,,94.0,,9.0,,,,,,69.5,,78.2,,85.0,
BF,1998-01-01T00:00:00,,,,,0.0,,363.0,,103.0,,51.0,,,,98.0,,6.0,,,,,,,,78.6,,85.0,
BF,1999-01-01T00:00:00,,,,,0.0,,365.0,,57.0,,52.0,,,,94.0,,0.0,,,,,,,,77.5,,84.2,
BF,2000-01-01T00:00:00,,,,,0.0,,361.0,,72.0,,51.0,,,,94.0,,11.0,,,,,,,,76.9,,83.8,
BF,2004-01-01T00:00:00,,,,,0.0,,365.0,,72.0,,49.0,,,,94.0,,,,,,,,,,77.4,,84.6,
BF,2005-01-01T00:00:00,,,,,0.0,,363.0,,99.0,,50.0,,,,97.0,,19.0,,,,,,,,78.1,,84.9,
BF,2006-01-01T00:00:00,,,,,0.0,,361.0,,72.0,,54.0,,,,94.0,,10.0,,,,,,,,77.7,,84.6,
BF,2007-01-01T00:00:00,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,
BF,2017-01-01T00:00:00,63.0,,14.0,,,,,,,,,,1.35,,,,,,,,,,32.46,,,,,
BF,2018-01-01T00:00:00,82.0,19.79898987322333,13.0,4.242640687119285,,,,,,,,,4.415,3.783021279348029,,,,,,,,,46.705,15.506851711420989,,,,
BF,2019-01-01T00:00:00,92.0,25.45584412271571,15.5,3.5355339059327378,,,,,,,,,1.945,0.6858935777509513,,,,,,,,,47.12,10.309616869699862,,,,
BF,2020-01-01T00:00:00,88.33333333333333,25.482019804821856,15.0,4.58257569495584,,,,,,,,,3.36,2.7455236294739844,,,,,,,,,51.64666666666667,21.99320880029409,,,,
BF,2021-01-01T00:00:00,62.333333333333336,18.44812546936228,7.666666666666667,3.214550253664318,,,,,,,,,2.32,1.2459133196173802,,,,,,,,,32.64666666666667,14.996617396377534,,,,
BF,2022-01-01T00:00:00,90.44444444444444,16.644151458628876,16.0,5.873670062235365,,,,,,,,,3.9299999999999997,1.503238171415295,,,,,,,,,58.29,18.35294254336345,,,,
BF,2023-01-01T00:00:00,92.75,22.230930833284646,23.75,5.444525428617001,,,,,,,,,4.715,2.3430627087517006,,,,,,,,,72.2088888888889,16.568459074733266,,,,
BG,2008-01-01T00:00:00,93.0,,33.0,,,,,,,,,,7.06,,,,,,,,,,117.8,,,,,
BG,2009-01-01T00:00:00,86.0,,36.0,,,,,,,,,,11.24,,,,,,,,,,132.0,,,,,
BG,2010-01-01T00:00:00,91.0,,29.0,,,,,,,,,,5.17,,,,,,,,,,95.61,,,,,
BG,2013-01-01T00:00:00,93.0,,32.0,,,,,,,,,,6.69,,,,,,,,,,100.78,,,,,
BG,2014-01-01T00:00:00,98.0,,38.0,,,,,,,,,,10.94,,,,,,,,,,140.17,,,,,
BG,2017-01-01T00:00:00,92.0,,38.0,,,,,,,,,,9.7,,,,,,,,,,147.05,,,,,
BH,2003-01-01T00:00:00,94.0,,23.0,,,,,,,,,,4.51,,,,,,,,,,78.97,,,,,
BH,2015-01-01T00:00:00,86.0,,29.0,,,,,,,,,,3.76,,,,,,,,,,71.56,,,,,
BH,2016-01-01T00:00:00,95.0,,18.0,,,,,,,,,,7.67,,,,,,,,,,67.21,,,,,
BH,2017-01-01T00:00:00,89.0,,20.0,,,,,,,,,,4.04,,,,,,,,,,65.85,,,,,
BH,2018-01-01T00:00:00,103.0,,17.0,,,,,,,,,,6.36,,,,,,,,,,72.63,,,,,
BH,2019-01-01T00:00:00,74.0,,10.0,,,,,,,,,,3.46,,,,,,,,,,39.58,,,,,
BH,2020-01-01T00:00:00,90.0,,21.0,,,,,,,,,,6.29,,,,,,,,,,70.33,,,,,
BH,2022-01-01T00:00:00,115.0,,27.0,,,,,,,,,,7.34,,,,,,,,,,95.61,,,,,
BH,2023-01-01T00:00:00,91.0,,19.0,,,,,,,,,,5.06,,,,,,,,,,65.74,,,,,
BK,2002-01-01T00:00:00,,,,,,,159.0,,13.0,,,,,,99.0,,,,,,,,,,,,65.7,
BK,2004-01-01T00:00:00,,,,,,,158.0,16.97056274847714,26.5,17.67766952966369,,,,,99.0,2.8284271247461903,,,,,,,,,,,66.05,3.7476659402887074
BK,2005-01-01T00:00:00,,,,,,,155.5,24.748737341529164,21.5,16.263455967290593,,,,,100.0,5.656854249492381,,,,,,,,,,,64.7,3.9597979746446645
BK,2006-01-01T00:00:00,,,,,,,161.0,16.97056274847714,38.0,19.79898987322333,,,,,101.5,6.363961030678928,,,,,,,,,,,67.1,3.8183766184073558
BK,2007-01-01T00:00:00,88.0,6.244997998398398,8.333333333333334,5.507570547286102,,,159.5,31.81980515339464,46.0,22.627416997969522,,,1.6833333333333333,0.12503332889007363,107.5,3.5355339059327378,,,,,,,40.57333333333333,7.160463206618221,,,68.25,4.596194077712559
BK,2008-01-01T00:00:00,82.0,5.656854249492381,9.0,7.0710678118654755,,,168.0,16.97056274847714,54.0,26.870057685088806,,,2.9099999999999997,1.626345596729059,103.5,3.5355339059327378,,,,,,,46.1,14.707821048680186,,,69.05000000000001,3.747665940288695
BK,2009-01-01T00:00:00,88.0,11.313708498984761,14.5,16.263455967290593,,,178.0,,63.0,,,,3.12,0.3818376618407357,102.0,,,,,,,,53.84,25.837681784556445,,,70.0,
BK,2010-01-01T00:00:00,103.66666666666667,12.662279942148384,18.333333333333332,13.650396819628847,,,171.0,,61.0,,,,3.2566666666666664,1.5657692465153779,103.0,,,,,,,,64.32,27.965623540339667,,,69.0,
BK,2011-01-01T00:00:00,48.25,14.72809107341025,3.75,2.8722813232690143,,,175.0,,60.0,,,,1.76,0.3904698025029165,105.0,,,,,,,,23.084999999999997,8.042460237182814,,,71.2,
BK,2012-01-01T00:00:00,74.0,,14.0,,,,180.0,,78.0,,,,2.42,,107.0,,,,,,,,51.12,,,,71.1,
BK,2013-01-01T00:00:00,92.0,7.0710678118654755,16.5,19.091883092036785,,,164.5,16.263455967290593,39.5,17.67766952966369,,,2.965,2.722361107568208,106.5,0.7071067811865476,,,,,,,59.06,37.900923471598944,,,67.75,3.4648232278140867
BK,2014-01-01T00:00:00,100.0,4.242640687119285,13.5,9.192388155425117,,,172.0,,19.0,,,,3.2350000000000003,0.7000357133746821,96.0,,,,,,,,55.675,12.324871196081526,,,69.9,
BK,2017-01-01T00:00:00,75.0,,12.0,,,,,,,,,,2.65,,,,,,,,,,43.51,,,,,
BK,2022-01-01T00:00:00,61.5,6.363961030678928,7.0,5.656854249492381,,,184.0,,77.0,,,,2.42,0.5656854249492379,107.0,,,,,,,,31.295,7.615540033379115,,,72.9,
BK,2023-01-01T00:00:00,55.333333333333336,41.93248541803041,10.0,11.532562594670797,,,179.0,,63.0,,,,2.1,0.12124355652982145,107.0,,,,,,,,33.67666666666667,26.727815723199928,,,72.0,
BL,1995-01-01T00:00:00,40.0,,1.0,,,,169.0,239.00209204105306,1.0,1.4142135623730951,,,1.06,,78.5,16.263455967290593,,,,,,,16.4,,,,71.65,15.48563850798539
BL,1996-01-01T00:00:00,32.0,,0.0,,,,340.0,,5.0,,,,0.94,,92.0,,,,,,,,13.51,,,,81.2,
BL,1997-01-01T00:00:00,50.5,10.606601717798213,1.0,1.4142135623730951,,,,,,,,,0.9850000000000001,0.10606601717798218,,,,,,,,,19.485,4.108290398693843,,,,
BL,2000-01-01T00:00:00,,,,,,,346.0,,4.0,,,,,,91.0,,,,,,,,,,,,81.9,
BL,2001-01-01T00:00:00,,,,,,,340.0,,15.0,,,,,,94.0,,,,,,,,,,,,81.9,
BL,2002-01-01T00:00:00,,,,,0.0,0.0,223.66666666666666,193.67326437413433,46.333333333333336,67.67815994346576,53.5,3.5355339059327378,,,90.0,11.532562594670797,,,,,,,,,,,76.39999999999999,15.029304707803353
BL,2003-01-01T00:00:00,39.0,,3.0,,0.0,0.0,163.0,230.5168106668145,42.0,59.39696961966999,48.5,0.7071067811865476,1.22,,83.5,20.506096654409877,,,,,,,16.65,,,,73.1,18.950461735799475
BL,2006-01-01T00:00:00,,,,,0.0,0.0,,,,,51.666666666666664,4.04145188432738,,,,,,,,,,,,,,,,
BL,2007-01-01T00:00:00,,,,,0.0,0.0,168.0,237.58787847867995,3.5,4.949747468305833,52.0,2.8284271247461903,,,80.0,16.97056274847714,,,,,,,,,,,70.8,16.122034611053284
BL,2008-01-01T00:00:00,,,,,0.0,,,,,,50.0,,,,,,,,,,,,,,,,,
BL,2009-01-01T00:00:00,,,,,0.0,0.0,280.0,111.93404651503835,113.42857142857143,86.95420039902021,47.5,2.1213203435596424,,,96.21428571428571,11.563726917381787,,,,,,,,,79.55000000000001,1.6263455967290623,82.87142857142858,9.878525938887584
BL,2010-01-01T00:00:00,,,,,48.666666666666664,84.29313930168537,267.90909090909093,111.97361702245269,122.9090909090909,99.03277694324697,35.333333333333336,18.717193521821944,,,96.27272727272727,12.783512108109486,,,,,,,,,62.900000000000006,21.637467504308358,82.60000000000001,10.524257693538297
BL,2011-01-01T00:00:00,,,,,0.0,0.0,,,,,48.333333333333336,0.5773502691896247,,,,,,,,,,,,,,,,
BL,2012-01-01T00:00:00,,,,,0.0,0.0,305.6923076923077,81.09499020221554,123.23076923076923,85.22338670239314,48.333333333333336,3.214550253664319,,,97.76923076923077,8.043152845265828,,,,,,,,,79.60000000000001,0.8888194417315571,84.78461538461539,7.951503647512854
BL,2014-01-01T00:00:00,,,,,,,303.8,56.80845007567096,64.4,69.8161872347667,,,,,98.2,7.758865896508329,,,,,,,,,,,81.66,6.467843535522486
BL,2015-01-01T00:00:00,,,,,,,346.0,,15.0,,,,,,94.0,,,,,,,,,,,,82.1,
BL,2017-01-01T00:00:00,,,,,0.0,0.0,177.5,251.02290732122438,15.0,21.213203435596427,48.5,2.1213203435596424,,,82.0,16.97056274847714,,,,,,,,,,,72.19999999999999,15.414927829866729
BL,2018-01-01T00:00:00,,,,,31.5,63.0,329.85714285714283,21.70582541952407,149.71428571428572,75.449131397064,42.0,18.0,,,100.71428571428571,4.309458036856676,,,,,,,,,79.44999999999999,0.21213203435595723,87.21428571428571,3.869723750445488
BL,2019-01-01T00:00:00,,,,,18.125,46.23677417072136,,,,,37.5,12.09486313629527,,,,,,,,,,,,,,,,
BL,2022-01-01T00:00:00,,,,,62.0,107.38715006927039,,,,,36.0,24.24871130596428,,,,,,,,,,,,,,,,
BL,2023-01-01T00:00:00,,,,,,,347.5,12.020815280171307,82.5,51.61879502661797,,,,,99.0,2.8284271247461903,,,,,,,,,,,86.45,2.0506096654409918
BM,2014-01-01T00:00:00,,,,,,,336.5,4.949747468305833,184.0,87.68124086713189,,,,,104.0,0.0,,,,,,,,,,,90.3,3.5355339059327378
BM,2019-01-01T00:00:00,,,,,0.0,,,,,,46.0,,,,,,,,,,,,,,,,,
BM,2020-01-01T00:00:00,,,,,0.0,0.0,,,,,48.0,4.242640687119285,,,,,,,,,,,,,,,,
BM,2022-01-01T00:00:00,,,,,0.0,0.0,339.0,7.0710678118654755,203.5,47.37615433949868,47.0,2.8284271247461903,,,100.0,5.656854249492381,13.0,,,,,,,,77.0,,90.80000000000001,2.262741699796949
BM,2023-01-01T00:00:00,85.0,,25.0,,0.0,,345.0,,145.0,,49.0,,5.24,,107.0,,9.0,,,,,,73.65,,77.7,,88.9,
BN,1997-01-01T00:00:00,,,,,,,333.0,,255.0,,,,,,106.0,,,,,,,,,,,,93.7,
BN,2009-01-01T00:00:00,,,,,0.0,,342.5,2.1213203435596424,228.0,7.0710678118654755,58.0,,,,102.0,2.8284271247461903,,,,,,,,,,,92.15,0.6363961030678917
BN,2010-01-01T00:00:00,,,,,,,343.8,5.848076606885374,238.6,22.006817125609054,,,,,106.0,3.391164991562634,0.0,0.0,,,,,,,,,93.58,1.5896540504147412
BN,2011-01-01T00:00:00,,,,,0.0,0.0,348.8,6.3007936008093415,241.8,26.385602134497514,60.5,0.7071067811865476,,,104.4,3.714835124201344,,,,,,,,,82.80000000000001,0.14142135623730648,93.28,1.81851587840195
BN,2012-01-01T00:00:00,,,,,0.0,0.0,353.6666666666667,2.081665999466135,212.66666666666666,15.631165450257807,59.5,7.7781745930520225,,,102.0,2.6457513110645907,0.0,0.0,,,,,,,81.6,,91.39999999999999,1.0440306508910544
BN,2013-01-01T00:00:00,,,,,0.0,0.0,345.4,7.635443667528432,237.2,16.75410397484747,57.5,7.7781745930520225,,,104.2,2.9495762407505266,0.0,,,,,,,,81.5,0.5656854249492461,92.9,1.5411035007422413
BN,2016-01-01T00:00:00,,,,,,,351.6,4.449719092257399,241.4,26.745093007877166,,,,,105.2,1.4832396974191333,,,,,,,,,,,93.28,1.4377065069060524
BN,2017-01-01T00:00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
BN,2019-01-01T00:00:00,,,,,0.0,,353.2,2.5884358211089546,228.4,26.235472170326954,62.0,,,,104.4,3.2863353450309987,,,,,,,,,82.9,,92.7,1.4195069566578453
BN,2020-01-01T00:00:00,,,,,0.0,0.0,348.6666666666667,5.773502691896254,241.66666666666666,12.423096769056148,53.0,4.242640687119285,,,106.66666666666667,2.081665999466134,,,,,,,,,,,93.33333333333333,1.0692676621563593
BN,2021-01-01T00:00:00,,,,,0.0,,,,,,68.0,,,,,,,,,,,,,,,,,
BN,2023-01-01T00:00:00,,,,,,,340.0,2.0,244.4,17.86896751354146,,,,,104.4,2.30217288664427,,,,,,,,,,,93.34,1.289573572930215
BO,1995-01-01T00:00:00,70.44680851063829,8.674822415519268,1.8297872340425532,1.2036023634899964,112.33333333333333,35.52933060632206,87.0,24.45403852127497,0.5,1.0,-3.3333333333333335,5.507570547286102,1.4859574468085106,0.4751505920299195,89.5,1.2909944487358056,6602.333333333333,338.4218275072301,,,,,23.950000000000003,3.3987017981934606,46.666666666666664,1.0016652800877808,53.65,1.0344080432788634
BO,1996-01-01T00:00:00,66.17777777777778,6.091308595370982,1.511111111111111,1.4712737558477909,135.0,5.0,88.33333333333333,8.62167810425171,0.6666666666666666,0.5773502691896258,-16.333333333333332,3.785938897200183,1.3517777777777777,0.49010336984284575,89.0,3.4641016151377544,8358.0,,,,,,23.138666666666666,2.783071063673104,43.333333333333336,1.106044001535805,50.96666666666667,1.3576941236277573
BO,1997-01-01T00:00:00,76.44444444444444,9.430500699026716,2.022222222222222,1.4536613474710376,130.33333333333334,11.06044001535804,84.66666666666667,11.846237095944574,0.3333333333333333,0.5773502691896258,-17.666666666666668,10.785793124908958,1.4842222222222223,0.47609437991417053,87.66666666666667,2.88675134594813,7486.0,388.26279759977007,,,,,26.188666666666666,3.13461727401376,44.73333333333333,1.4011899704655773,51.86666666666667,1.5631165450257778
BO,1998-01-01T00:00:00,85.95555555555555,8.087463799428757,3.488888888888889,1.9143266347847916,116.0,17.320508075688775,75.66666666666667,9.451631252505216,2.0,2.0,-10.666666666666666,5.507570547286102,1.8026666666666669,0.5368443146591181,92.0,2.0,7030.0,532.1888762460185,,,,,31.910888888888888,3.9028892690498727,45.166666666666664,1.5176736583776278,52.166666666666664,1.7897858344878395
BO,1999-01-01T00:00:00,64.5,6.620967399279776,1.5681818181818181,1.336390962025209,121.33333333333333,11.015141094572206,106.33333333333333,3.5118845842842483,3.6666666666666665,2.0816659994661326,-2.0,5.5677643628300215,1.437674418604651,0.6337899502174816,92.66666666666667,1.1547005383792495,7582.0,515.5356437725718,,,,,22.303720930232558,2.960235691433575,47.1,1.24899959967968,54.76666666666667,1.1676186592091318
BO,2000-01-01T00:00:00,70.35416666666667,7.048433003258133,2.1041666666666665,1.3874756403203155,86.4,28.92749557082327,81.8,25.51862065237853,1.0,1.0,1.4,8.23407554009556,1.5654166666666667,0.5782105864384562,91.0,3.082207001484488,6458.4,597.4121692767901,,,,,25.445000000000004,3.201112838413435,48.260000000000005,1.582087228947887,55.14,1.3630847369110979
BO,2001-01-01T00:00:00,75.68888888888888,7.8039099239426175,2.111111111111111,1.5986105077709065,133.33333333333334,13.428824718989121,88.33333333333333,6.429100507328638,3.6666666666666665,3.055050463303893,-5.0,2.0,1.6008888888888888,0.707764798574364,92.33333333333333,1.5275252316519485,6726.333333333333,499.7772837307968,,,,,26.486888888888892,2.902608405478692,46.0,1.27671453348037,53.43333333333334,1.4571661996262923
BO,2002-01-01T00:00:00,61.93333333333333,7.164939890631577,1.8222222222222222,1.0288760171108364,117.33333333333333,13.428824718989127,110.33333333333333,5.507570547286102,5.0,3.605551275463989,-6.666666666666667,1.5275252316519468,1.4475555555555555,0.44703139789848184,94.0,1.0,6712.333333333333,426.5352662246504,,,,,21.697333333333333,2.5265934665977725,47.23333333333333,1.379613472438322,55.333333333333336,1.5821925715074414
BO,2003-01-01T00:00:00,63.108695652173914,8.236040744784988,2.282608695652174,1.3108613534324314,136.33333333333334,10.263202878893768,101.0,16.822603841260722,0.3333333333333333,0.5773502691896258,-14.333333333333334,5.507570547286102,1.7441304347826088,0.6874221607230451,89.33333333333333,1.5275252316519463,7846.333333333333,466.91148340272525,,,,,24.15695652173913,3.1507218711239386,45.300000000000004,1.4422205101855943,53.0,2.0074859899884734
BO,2004-01-01T00:00:00,80.6,7.420691791650339,2.175,1.4302142568555316,118.5,13.435028842544403,73.0,14.142135623730951,0.0,0.0,-2.0,7.0710678118654755,1.5402564102564102,0.5237440474701921,87.0,2.8284271247461903,7322.5,692.25753878163,,,,,27.41923076923077,2.7538388369839235,45.7,1.9798989873223336,52.7,2.404163056034258
BO,2005-01-01T00:00:00,67.44897959183673,7.08596389729312,2.795918367346939,1.5542896533563533,124.0,22.438805672316875,86.4,22.006817125609054,0.6,0.8944271909999159,-2.6,10.454664030948102,1.8608163265306124,0.6962962633782819,89.0,3.082207001484488,6938.4,492.6665200721478,,,,,25.45795918367347,2.864827641406371,46.32,1.4342245291445823,53.4,1.437010786319993
BO,2006-01-01T00:00:00,63.02127659574468,6.92032093281345,3.3191489361702127,1.7458818997201908,117.0,,84.0,,1.0,,-19.0,,1.7442553191489363,0.5302203999521703,90.0,,8044.0,,,,,,25.307021276595744,3.237898483043283,44.8,,51.6,
BO,2007-01-01T00:00:00,74.7872340425532,8.309073537568965,1.8936170212765957,1.477866302024814,,,,,,,,,1.5629787234042551,0.7457966703133695,,,,,,,,,24.783404255319148,2.52786666939583,,,,
BO,2008-01-01T00:00:00,77.19148936170212,6.92706819805728,1.9148936170212767,1.4115946461213191,,,,,,,,,1.3580851063829786,0.44847392584704665,,,,,,,,,27.107021276595745,2.8294037741066185,,,,
