Year,country,Gallons,DP10_mean,DP10_std,DP1X_mean,DP1X_std,DT32_mean,DT32_std,DX70_mean,DX70_std,DX90_mean,DX90_std,EMNT_mean,EMNT_std,EMXP_mean,EMXP_std,EMXT_mean,EMXT_std,HTDD_mean,HTDD_std,MNPN_mean,MNPN_std,MXPN_mean,MXPN_std,PRCP_mean,PRCP_std,TAVG_mean,TAVG_std,TMAX_mean,TMAX_std
2006-01-01,SZ,26707789.2,92.71428571428572,34.169744344543005,15.428571428571429,14.853250405855537,123.71428571428572,75.3585082250489,82.28571428571429,58.75574946537654,5.857142857142857,5.080307452263476,10.142857142857142,12.746614863413363,2.584285714285714,1.100073590611967,86.0,14.776106839534334,7681.142857142857,3486.327553389642,,,,,55.25,30.6916867137232,46.27142857142858,10.05513372788817,53.35714285714285,11.730566502781976
2007-01-01,SZ,27447470.8,95.71428571428572,31.11116780040187,17.285714285714285,16.5601357252317,109.71428571428572,84.0470389835642,84.0,60.21350900476293,0.7142857142857143,1.4960264830861911,11.142857142857142,11.186726828829654,3.235714285714286,1.2201483126087191,82.85714285714286,13.69219450914244,6325.142857142857,3422.1096041560595,,,,,60.712857142857146,35.0079661002491,46.51428571428572,10.184208130144205,53.74285714285714,11.790654087433987
2008-01-01,SZ,28319238.4,105.14285714285714,30.07451064400201,15.285714285714286,13.073054803861336,123.71428571428572,87.75669829271209,75.57142857142857,52.64933409790081,0.4285714285714285,0.7867957924694432,12.571428571428571,10.212037714663722,2.5785714285714287,1.1408246808256528,81.14285714285714,13.508374827350272,7383.142857142857,3552.668688398034,,,,,60.89,31.225838659674142,45.67142857142857,10.21154808467914,52.614285714285714,11.727947898279648
2009-01-01,SZ,29375926.4,93.0,29.54093205480603,12.0,11.818065267490557,121.14285714285714,78.91224782720904,93.57142857142856,66.2189729681183,3.4285714285714284,5.255382728122436,6.142857142857143,10.976164652381565,2.4085714285714284,1.3122046152871711,84.57142857142857,14.105048066291054,7504.714285714285,3591.3954908125297,,,,,51.59,27.544536663374828,46.04285714285714,10.418390333581147,53.24285714285714,12.150700548096964
2010-01-01,SZ,27209716.0,96.0,36.86009585807757,12.142857142857142,11.936339073442513,135.42857142857142,81.72689712870368,73.0,52.41183072551463,4.0,4.509249752822894,7.428571428571429,10.43802572100591,2.511428571428572,1.6429894356672794,85.28571428571429,13.780593670258252,7474.571428571428,3610.9594688550974,,,,,53.16285714285714,32.217002609536124,44.17142857142857,10.685147680419814,51.02857142857143,12.244551752475363
2011-01-01,SZ,29560846.8,81.42857142857143,26.48809256286771,11.857142857142858,14.147185484853766,110.57142857142856,81.83898244491465,97.85714285714286,69.41044246948383,3.857142857142857,4.3369947901195145,12.857142857142858,10.96096971726759,2.6914285714285717,1.3432228478728383,86.28571428571429,12.051476890327397,7181.142857142857,3572.034780932357,,,,,47.89571428571429,32.462929040749884,47.371428571428574,9.917108833679684,55.07142857142857,11.938413390635889
2012-01-01,SZ,26522868.8,106.71428571428572,32.69410897860289,13.714285714285714,12.13417056242804,115.0,79.9041091976293,84.14285714285714,59.75346174470723,4.285714285714286,5.282495802626056,1.1428571428571428,12.102734834581415,2.738571428571429,1.4884155845666738,86.0,12.662279942148386,7072.428571428572,3418.8193311503924,,,,,60.12571428571429,33.88178953220685,46.18571428571429,10.260998744668823,53.51428571428572,11.873279323959403
2013-01-01,SZ,22164030.8,97.625,29.51966656799691,11.625,12.477837495793436,126.57142857142856,80.32612099613496,76.28571428571429,55.20783243258842,3.857142857142857,3.848314411469495,10.142857142857142,11.653734328940397,2.66375,1.2211345719686848,86.0,14.259499757471628,7578.0,3561.0978644232737,,,,,52.7175,28.75089054521368,45.12857142857143,10.28278728194424,51.85714285714285,11.772971466153187
2014-01-01,SZ,24673664.8,101.5,27.024063351021063,11.833333333333334,12.335585379975557,92.85714285714286,97.87479854628664,81.71428571428571,61.11932123781667,1.7142857142857142,3.3022358947782493,12.571428571428571,11.16329017893236,2.5683333333333334,1.0983335862417514,83.71428571428571,14.067862734074495,6753.857142857143,3482.7054344083053,,,,,54.85,31.714515919370427,47.32857142857143,10.448877816256042,54.285714285714285,12.12290237132849
2015-01-01,SZ,22454620.0,76.0,29.01231265711656,11.5,10.212037714663722,112.28571428571428,83.42204801632536,82.0,57.85326265648291,12.142857142857142,9.973775136636602,14.571428571428571,10.325649985305894,2.56,1.0975947729987992,89.71428571428571,14.591256351142691,6776.428571428572,3605.844970652642,,,,,45.16625,28.556800009554895,47.471428571428575,10.00561746982069,54.92857142857143,11.77932005475617
2016-01-01,SZ,28451324.4,111.0,29.33712096758417,13.5,15.92691642053372,,,46.5,65.76093065034893,0.5,0.7071067811865476,,,2.935,2.335886698165531,76.5,19.091883092036785,6920.428571428572,3416.321406481093,,,,,60.685,37.85602417933857,,,46.4,15.414927829866734
2017-01-01,SZ,20922422.4,100.0,42.98837052040936,15.0,22.78888618018295,,,,,,,,,2.2775,1.3738116076570808,,,,,,,,,57.7275,52.98184555423994,,,,
2018-01-01,SZ,29375926.4,82.0,21.222629431811693,11.166666666666666,12.639883965712134,94.42857142857144,75.20606611804915,107.42857142857144,74.23354395163312,6.285714285714286,7.521398046336105,5.571428571428571,13.986387940388598,2.6333333333333333,1.3989948772839258,85.14285714285714,14.610824428354157,6105.0,2956.84798391801,,,,,47.86166666666667,29.812882729898277,48.17142857142857,10.519777292591051,55.42857142857143,12.331492784156929
2019-01-01,SZ,25862438.8,92.16666666666669,28.010117219795184,14.333333333333334,19.001754304975808,110.28571428571428,84.33013357377912,84.85714285714286,58.63283656629213,8.428571428571429,7.568732673685489,15.285714285714286,11.82813433744992,2.373333333333333,1.3793428386977138,89.14285714285714,12.87670469528302,6742.428571428572,3466.6643360798025,,,,,56.51166666666666,43.77776943457337,47.42857142857143,10.479299322269323,54.871428571428574,12.288980739632056
2020-01-01,SZ,22031944.8,84.28571428571429,23.872678146885026,11.571428571428571,13.151136108807515,108.0,84.4728753308816,93.57142857142856,64.83532253038499,3.571428571428572,4.3915503282684,17.714285714285715,10.387721689800989,2.6557142857142857,1.5426801044811282,85.71428571428571,13.984685501341406,6424.428571428572,3422.869111196184,,,,,49.667142857142856,30.526716011981872,47.75714285714286,10.04039460427347,55.39999999999999,11.955751753863076
2021-01-01,SZ,16088074.8,95.66666666666669,31.960392154456844,14.666666666666666,16.35440817231448,114.71428571428572,81.96892558710746,81.0,58.10909280540066,1.0,1.5275252316519463,12.142857142857142,10.090070555230216,2.2983333333333333,1.1514932334437171,83.0,12.503332889007368,7138.714285714285,3532.3909614823083,,,,,57.00333333333333,42.2219827420109,45.75714285714286,10.216956027907257,52.957142857142856,11.960888643527165
2022-01-01,SZ,26205862.4,84.57142857142857,30.021420923828945,9.571428571428571,10.967484410096706,101.85714285714286,73.9446382357066,96.42857142857144,67.1313566645204,12.857142857142858,10.714920616109286,15.0,9.882644720249065,2.878571428571429,2.119295705113915,88.28571428571429,15.107550934486213,6805.571428571428,3310.084533519894,,,,,45.46142857142858,28.71132554038065,48.871428571428574,10.080296669859525,56.74285714285714,12.146584861989968
2023-01-01,SZ,26681372.0,97.71428571428572,33.17988489890768,18.0,20.485767417079277,102.42857142857144,81.38766725341365,98.85714285714286,67.08807288788019,9.571428571428571,8.383657572069263,12.571428571428571,10.845231561338265,2.171428571428572,0.8651286719601999,90.42857142857144,14.351041110399652,6439.0,3430.0220115911798,,,,,60.64,42.924256157406695,48.52857142857143,10.40155666005723,56.04285714285714,12.211041061659069
1995-01-01,SY,52834.4,27.0,,1.0,,13.0,,216.0,,128.0,,27.0,,1.02,,110.0,,2581.0,,,,,,11.97,,66.2,,77.6,
1996-01-01,SY,79251.6,,,,,0.0,,202.0,,118.0,,33.0,,,,110.0,,2565.0,,,,,,,,66.5,,77.3,
1997-01-01,SY,79251.6,36.0,,1.0,,19.0,,202.0,,135.0,,22.0,,1.38,,111.0,,2637.0,,,,,,13.35,,65.1,,76.5,
1998-01-01,SY,52834.4,25.0,,2.0,,21.0,,229.0,,132.0,,27.0,,1.85,,115.0,,2558.0,,,,,,13.19,,68.4,,80.1,
1999-01-01,SY,52834.4,,,,,,,,,,,,,,,,,1758.0,,,,,,,,,,,
1995-01-01,TS,7713822.4,27.0,,0.0,,,,,,,,,,0.63,,,,,,,,,,9.52,,,,,
1996-01-01,TS,5838201.2,42.0,,4.0,,,,,,,,,,3.39,,,,,,,,,,21.64,,,,,
1997-01-01,TS,9827198.4,55.0,,3.0,,,,,,,,,,1.5,,,,,,,,,,21.16,,,,,
1998-01-01,TS,9298854.4,39.0,,2.0,,,,,,,,,,3.15,,,,,,,,,,16.64,,,,,
2003-01-01,TS,6208042.0,44.0,,5.0,,,,,,,,,,3.98,,,,,,,,,,27.38,,,,,
2005-01-01,TS,7555319.2,38.0,,1.0,,,,,,,,,,1.71,,,,,,,,,,17.7,,,,,
2006-01-01,TS,9166768.4,41.0,,7.0,,,,,,,,,,1.99,,,,,,,,,,20.69,,,,,
2007-01-01,TS,5706115.2,45.0,,4.0,,,,,,,,,,3.65,,,,,,,,,,23.62,,,,,
2008-01-01,TS,7687405.2,28.0,,2.0,,,,,,,,,,1.02,,,,,,,,,,10.63,,,,,
2009-01-01,TS,6472214.0,56.0,,4.0,,,,,,,,,,2.46,,,,,,,,,,23.99,,,,,
2010-01-01,TS,5864618.4,46.0,,4.0,,,,,,,,,,1.74,,,,,,,,,,19.22,,,,,
2011-01-01,TS,6075956.0,48.0,,5.0,,,,,,,,,,3.99,,,,,,,,,,25.88,,,,,
2012-01-01,TS,7502484.8,40.0,,3.0,,,,,,,,,,1.68,,,,,,,,,,16.55,,,,,
2013-01-01,TS,8664841.6,46.0,,1.0,,,,,,,,,,1.2,,,,,,,,,,18.0,,,,,
2014-01-01,TS,8453504.0,39.0,,1.0,,,,,,,,,,3.06,,,,,,,,,,15.39,,,,,
2015-01-01,TS,8585590.0,46.0,,3.0,,,,,,,,,,1.76,,,,,,,,,,20.42,,,,,
2017-01-01,TS,8057246.0,35.0,,1.0,,,,,,,,,,1.24,,,,,,,,,,12.54,,,,,
2018-01-01,TS,8453504.0,33.0,,3.0,,,,,,,,,,4.27,,,,,,,,,,19.34,,,,,
2019-01-01,TS,9774364.0,42.0,,3.0,,,,,,,,,,3.06,,,,,,,,,,20.89,,,,,
2022-01-01,TS,9246020.0,25.0,,0.0,,,,,,,,,,0.87,,,,,,,,,,9.59,,,,,
1995-01-01,UP,49135992.0,71.0,24.04163056034261,7.5,6.363961030678928,126.0,24.04163056034261,98.25,48.39679741470504,8.75,7.973915809270458,3.0,2.8284271247461903,2.78,0.0989949493661165,88.0,9.345230512584124,5699.333333333333,1038.1080226386207,,,,,37.275,21.290985181526946,46.7,5.939696961967001,56.7,5.438749856354859
1996-01-01,UP,45437584.0,54.71428571428572,16.710418763097927,2.2857142857142856,3.251373336211726,106.57142857142856,14.62711116223504,113.42857142857144,35.47702140286086,13.714285714285714,10.873734190152677,-0.7142857142857143,5.55920515044749,1.3414285714285714,0.5684314256920406,94.85714285714286,5.899959644736888,7554.5,1112.2789668064393,,,,,21.948571428571427,9.528608552794104,49.08571428571429,2.583556057987112,56.75714285714286,3.3115238903245845
1997-01-01,UP,40946660.0,68.14285714285714,17.39184264177291,6.0,4.320493798938574,112.14285714285714,23.476431950849285,104.42857142857144,42.26841666799275,1.5714285714285714,2.225394561056748,-2.0,7.659416862050705,2.1342857142857143,0.7808725278570792,89.0,7.280109889280517,6308.714285714285,957.4519508023566,,,,,32.238571428571426,12.35358170541568,48.1,3.321646178227496,55.67142857142857,4.046279890514367
1998-01-01,UP,33285672.0,58.57142857142857,18.246982790378823,2.4285714285714284,2.070196678027062,107.85714285714286,16.425879696671462,118.85714285714286,40.13489160081941,12.714285714285714,8.59678788296896,3.142857142857143,5.9281411203561225,1.8442857142857143,1.1717487947914595,98.0,6.6332495807108005,5962.285714285715,1064.883203968979,,,,,23.302857142857142,8.737056549139256,50.25714285714286,3.1346754977494053,58.12857142857143,3.901586978702507
1999-01-01,UP,33021500.0,52.75,15.840349322747484,2.0,0.816496580927726,91.66666666666669,19.65536398374076,135.0,6.557438524302,15.666666666666666,17.95364401266031,1.6666666666666667,5.507570547286102,1.6499999999999997,0.6803675477269621,96.0,3.605551275463989,5895.0,318.6989174754128,,,,,21.076666666666668,9.175016802891063,52.3,1.513274595042157,59.96666666666667,1.457166199626294
2000-01-01,UP,34078188.0,48.0,17.33012790874128,2.857142857142857,1.9518001458970664,93.71428571428572,18.571611720708624,119.57142857142856,38.07386305090472,11.0,8.793937305515279,0.2857142857142857,7.476948702830714,1.5914285714285714,0.7221594600323987,96.0,6.271629240742259,5854.428571428572,1052.7732989811338,,,,,19.43285714285714,6.570316365507612,51.02857142857143,3.414534758799156,59.04285714285714,4.360755723058846
2001-01-01,UP,47022616.0,60.42857142857143,19.923663843590138,3.0,4.203173404306164,93.41176470588236,13.606335029727015,117.28571428571428,24.14835102326569,21.428571428571427,15.052289811567825,0.7647058823529411,5.506012756122913,1.4928571428571429,0.6453607333813207,96.07142857142856,5.327205729002858,5420.142857142857,972.37123030446,,,,,23.952857142857145,11.791418792615977,50.92307692307692,2.573633568243494,59.17857142857143,3.114773376477523
2005-01-01,UP,56268636.0,59.57142857142857,16.091997419599,3.857142857142857,5.0142653642240695,96.85714285714286,26.95322226517992,127.14285714285714,43.156415403462205,9.571428571428571,8.922950611711778,4.428571428571429,6.373307431706682,2.184285714285714,1.260474211594683,94.28571428571428,6.7753052997456775,5754.0,1072.8177850874768,,,,,26.32857142857143,12.58591465166706,51.0,3.590728802532061,59.04285714285714,4.511783513887882
2006-01-01,UP,57061152.0,48.66666666666666,16.862186493255653,4.0,4.358898943540674,111.33333333333331,22.898325994127465,104.33333333333331,61.01092798288954,15.666666666666666,14.011899704655802,-11.666666666666666,5.773502691896257,1.9966666666666668,0.8252474376411801,94.33333333333331,8.326663997864529,6656.0,1119.7798890853503,,,,,21.62333333333333,12.345956153062156,48.26666666666667,4.47474394053261,56.26666666666667,6.0682232435312855
2007-01-01,UP,66465675.2,51.66666666666666,26.31222782915452,3.0,3.605551275463989,108.66666666666669,36.93688310257558,120.33333333333331,43.82160806421112,31.33333333333333,27.79088579612628,-0.3333333333333333,2.516611478423583,1.4966666666666668,0.8655826554023212,97.33333333333331,11.547005383792513,5853.0,1515.5200427576008,,,,,21.016666666666666,15.7683554416221,51.1,5.373081052803878,59.73333333333333,7.490215840236736
2008-01-01,UP,70031997.2,43.0,12.16552506059644,3.0,2.0,102.66666666666669,14.571661996262929,97.0,55.4346462061408,19.33333333333333,17.009801096230767,1.3333333333333333,1.5275252316519468,1.4233333333333331,0.3162804662531869,94.66666666666669,12.701705922171769,6261.333333333333,1270.8345027317023,,,,,19.226666666666667,5.653373624070262,49.7,4.686149805543998,58.0,6.588626564011653
2009-01-01,UP,84033113.2,63.66666666666666,33.201405592735576,4.0,5.196152422706632,97.33333333333331,20.256686138984666,111.66666666666669,66.40281118547115,19.0,16.522711641858304,-1.0,2.6457513110645907,1.7266666666666666,0.7938723658960132,92.66666666666669,13.576941236277536,6176.666666666667,1261.038196619489,,,,,26.44333333333334,19.11984919745272,50.16666666666666,4.8211340298039165,58.46666666666667,6.913995468130809
2010-01-01,UP,79304434.4,68.66666666666667,13.868429375143146,6.666666666666667,4.725815626252609,98.66666666666669,7.637626158259734,114.0,52.0,22.0,19.157244060668017,-6.0,6.557438524302,2.06,0.8853812738024224,97.66666666666669,11.015141094572206,6077.0,933.0578760184172,,,,,33.04,14.715474847927943,50.76666666666667,3.521836642056713,58.73333333333333,5.3454030094402905
2011-01-01,UP,83742524.0,43.333333333333336,19.857828011475306,1.6666666666666667,2.0816659994661326,132.33333333333334,23.45918441321721,119.25,55.57802323460836,15.25,11.81453906563152,0.0,1.0,1.4799999999999998,0.568242905807015,94.25,7.088723439378913,6320.333333333333,979.2478406069292,,,,,16.936666666666664,10.738306818736987,48.0,4.942671342502961,57.325,5.950560197718081
2012-01-01,UP,63401280.0,47.0,23.302360395462088,1.6666666666666667,1.5275252316519468,109.33333333333331,17.214335111567145,135.66666666666666,63.00264544710272,31.33333333333333,27.15388247255507,-9.666666666666666,4.163331998932265,1.7866666666666664,1.190812047862018,97.0,12.16552506059644,6632.0,1288.1409084413087,,,,,19.73,11.9231832997736,50.56666666666666,4.647938611183815,58.93333333333334,6.280392769033899
2013-01-01,UP,74681424.4,35.0,,1.0,,90.0,,139.66666666666666,3.5118845842842465,16.333333333333332,12.701705922171763,11.0,,1.02,,95.66666666666669,3.055050463303893,4863.0,,,,,,13.49,,53.4,,61.93333333333334,1.4153915830374784
2014-01-01,UP,32466738.8,30.0,,0.0,,97.0,,149.0,,43.0,,-3.0,,0.96,,104.0,,5449.0,,,,,,13.39,,52.6,,62.2,
2015-01-01,UP,24303824.0,35.0,,2.0,,91.0,,148.33333333333334,4.61880215351701,27.0,13.0,-3.0,,1.5,,99.0,2.6457513110645907,5632.0,,,,,,15.52,,53.3,,63.2,0.1732050807568866
2016-01-01,UP,32810162.4,49.333333333333336,7.505553499465136,2.0,1.0,98.0,,144.5,4.949747468305833,33.5,7.7781745930520225,-18.0,,1.54,0.3157530680769389,100.0,1.4142135623730951,5012.0,,,,,,19.206666666666667,4.271350293915653,52.5,,61.85,0.2121320343559622
2017-01-01,UP,27447470.8,41.66666666666666,5.507570547286101,1.3333333333333333,0.5773502691896257,91.0,,140.5,0.7071067811865476,36.0,11.31370849898476,3.0,,1.1733333333333331,0.2193931022920577,102.0,1.4142135623730951,6069.0,,,,,,15.943333333333332,4.062909466544059,53.0,,62.05,1.2020815280171302
2018-01-01,UP,26681372.0,41.0,,1.0,,109.0,,172.5,4.949747468305833,24.5,21.920310216782973,-1.0,,1.78,,95.5,4.949747468305833,5096.0,,,,,,12.85,,53.2,,62.25,1.6263455967290572
2019-01-01,UP,26153028.0,40.0,7.54983443527075,2.0,1.0,85.0,,155.0,,35.0,,9.0,,1.33,0.4693612681080534,98.0,,5297.0,,,,,,14.376666666666663,1.4984102686959044,53.9,,64.1,
2020-01-01,UP,17435352.0,33.5,6.363961030678928,1.0,1.4142135623730951,,,151.0,,25.0,,,,0.925,0.3040559159102154,100.0,,,,,,,,11.905,3.6698841943581817,,,64.6,
2022-01-01,UP,17435352.0,56.5,3.5355339059327378,2.0,2.8284271247461903,,,139.0,,9.0,,,,1.205,0.6434671708797582,93.0,,,,,,,,20.465,6.880148980945107,,,63.2,
1995-01-01,UK,475509.6,78.83333333333333,15.234359661164444,1.4722222222222223,1.7482417471131408,45.25714285714286,18.1080788878446,62.885714285714286,12.5223833208225,0.8857142857142857,1.0784364654832632,18.085714285714285,4.408357227514367,1.1725,0.4597351722148617,88.42857142857143,3.36317177226319,4933.892857142857,564.9792745648558,,,,,28.221944444444446,7.45006148371348,51.13142857142857,1.4218404453738265,58.385714285714286,1.5633942818982915
1996-01-01,UK,686847.2000000001,66.75,25.0249875124844,0.75,1.5,54.25,24.4455176532086,39.25,20.726392192886184,0.0,0.0,22.25,2.362907813126304,0.985,0.3308070938376825,83.25,5.560275772537427,4890.5,187.3832970144351,,,,,23.05,10.377613726992667,49.275,0.9673847907287624,55.625,0.8616843969807036
